Station ID,Latitude,Longitude,Name,Elevation,Weighted Average Weatherscore
76577399999,20.9833333,-101.4833333,"GUANAJUATO INTERNATIONAL, MEXICO",1815.38,6.21547587156549
68939099999,-34.2166666,24.85,"CAPE ST FRANCIS, SOUTH AFRICA",7,6.23931894033584
76625099999,20.617289,-100.185658,"QUERETARO INTERCONTINENTAL, MEXICO",1919.02,6.24035587781123
86691099999,-14.1333333,-47.5166666,"ALTO PARAISO DE GOIAS, BRAZIL",1261.5,6.24845932038061
69345499999,,,,,6.27016980253565
67489099999,-11.44475,34.011776,"MZUZU, MALAWI",1254.25,6.27830859284289
83689099999,-21.267167,-43.761056,"MAJOR BRIGADEIRO DOORGAL BORGES, BRAZIL",1114.65,6.27845405651345
64893099999,5.636919,10.750817,"FOUMBAN NKOUNJA, CAMEROON",1207.92,6.2869129402592
68277099999,-25.7666666,29.55,"MIDDELBURG DAM, SOUTH AFRICA",1527,6.28991127538043
69694499999,,,,,6.2911995325717
63687099999,0.271342,34.787297,"KAKAMEGA, KENYA",1530.09,6.31866059760861
84564099999,-9.878811,-76.204797,"ALFEREZ FAP D F FERNANDINI, PERU",1850.13,6.3191966748853
84472099999,-7.139183,-78.4894,"GEN FAP ARMANDO REVOREDO IGLESIAS, PERU",2676.44,6.33847703034773
69220499999,,,,,6.3417843646637
63705099999,0.042386,32.443503,"ENTEBBE INTERNATIONAL, UGANDA",1152.75,6.3625273378091
67765099999,-16.8333333,29.6166667,"KAROI, ZIMBABWE",1344,6.37263141986845
63402099999,7.666094,36.816639,"JIMMA, ETHIOPIA",1676.4,6.37538248190404
84773099999,-17.695036,-71.343964,"ILO, PERU",21.94,6.40535841093361
84752099999,-16.341072,-71.583083,"RODRIGUEZ BALLON, PERU",2561.84,6.4166707437494
64900099999,5.55,12.3666666,"YOKO, CAMEROON",1031,6.42554478567554
41565099999,33.8166666,71.8833333,"CHERAT, PAKISTAN",1372,6.43535805078845
84691099999,-13.744864,-76.220284,"PISCO INTERNATIONAL, PERU",11.88,6.43939845186144
60005099999,28.626478,-17.755611,"LA PALMA, SPAIN",32.61,6.43986762218025
76675399999,19.337072,-99.566008,"LICENCIADO ADOLFO LOPEZ MATEOS INTERNATIONAL, MEXICO",2580.43,6.44494630467472
84542099999,-9.347444,-77.598392,"COMANDANTE FAP GERMAN ARIAS GRAZIANI, PERU",2749.9,6.45215680650671
48045099999,21.3833333,93.95,"MINDAT, BURMA",1395,6.45552690076825
76571099999,21.705461,-102.317869,"JESUS TERAN INTERNATIONAL, MEXICO",1862.93,6.45741290335918
76471099999,23.6333333,-103.65,"SOMBRERETE ZAC., MEXICO",2351,6.45908066497842
48302099999,19.9166666,99.0333333,"DOI ANG KHANG, THAILAND",1530,6.45971355934871
13612099999,41.3,19.467,"DURRES, ALBANIA",8,6.4707877358747
68185099999,-25.1,30.4666666,"LYDENBURG, SOUTH AFRICA",1434,6.486002564567
