Station ID,Latitude,Longitude,Name,Elevation,Weighted Average Weatherscore
95957099999,-41,145.7333333,"WYNYARD AIRPORT, AUSTRALIA",12,2880.48932902996
93614099999,-42.7166666,170.9833333,"HOKITIKA AERODROME, NEW ZEALAND",44,2880.82816390672
86781099999,-18.2333333,-43.65,"DIAMANTINA, BRAZIL",1357.5,2881.55620507872
76654699999,19.396692,-102.039056,"LICENCIADO Y GEN IGNACIO LOPEZ RAYON, MEXICO",1602.63,2882.73217414209
76001399999,32.541064,-116.970158,"GENERAL ABELARDO L RODRIGUEZ INTERNATIONAL, MEXICO",149.04,2884.93357885893
63932099999,-8.9333333,33.4666667,"MBEYA, TANZANIA",1707,2890.44271911972
94969099999,-41.4166666,147.1166666,"LAUNCESTON TI TREE BEND, AUSTRALIA",5,2898.30546649369
86888099999,-22.4488889,-42.9872222,"TERESOPOLIS, BRAZIL",981.5,2900.41731867328
95904099999,-37.8666666,148,"LAKES ENTRANCE, AUSTRALIA",43,2900.82986036491
76525099999,22.7833333,-102.5666666,"ZACATECAS ZAC. LA BUFA ZAC., MEXICO",2612,2908.65420410584
80370099999,0.861925,-77.671764,"SAN LUIS, COLOMBIA",2976.37,2911.96797425569
95807099999,-35.7166666,137.5166666,"KINGSTONE AERO, AUSTRALIA",6,2912.2990566681
68813099999,-33.8,18.3666666,"ROBBEN ISLAND, SOUTH AFRICA",3,2912.51144907435
76632099999,20.1333333,-98.75,"PACHUCA HGO., MEXICO",2435,2913.17360774709
94768099999,-33.85,151.2,"SYDNEY OBSERVATORY HILL, AUSTRALIA",40,2914.45762770184
93404099999,-40.3166666,175.6,"PALMERSTON NORTH AWS, NEW ZEALAND",39,2916.0155225623
56778099999,24.992364,102.743536,"WUJIABA, CHINA",1894.94,2919.82562598525
41434099999,14.5833333,44.4166666,"DHAMAR, YEMEN",2425,2920.34496058088
8515099999,36.97139,-25.170639,"SANTA MARIA, PORTUGAL",93.87,2920.90638200201
68299099999,-25.9666666,31.25,"PIGGS PEAK, SWAZILAND",1099,2921.55832192296
94995099999,-31.54222,159.07861,"LORD HOWE ISLAND AERO, AUSTRALIA",7,2923.51094074576
72295603167,33.92353,-118.33291,"HAWTHORNE MUNICIPAL AIRPORT, CA US",16.6,2925.66868464848
86980099999,-29.3688889,-50.8275,"CANELA, BRAZIL",831.5,2927.80534779103
68368099999,-26.139166,28.246,"JOHANNESBURG INTERNATIONAL, SOUTH AFRICA",1694.07,2931.26271271197
95761099999,-33.9833333,150.95,"HOLSWORTHY AERODROME AWS, AUSTRALIA",68.8,2932.60945215325
43399099999,27.403192,89.424606,"PARO, BHUTAN",2234.79,2933.99506195295
86871099999,-22.3166666,-45.3666666,"MARIA DA FE, BRAZIL",1277.5,2939.1844792342
72493893231,37.51667,-122.25,"SAN CARLOS AIRPORT, CA US",1.5,2940.20515752845
94766099999,-33.9,151.1166666,"CANTERBURY RACECOURSE, AUSTRALIA",3,2942.37456684205
68933099999,-34.0333333,23.9,"TSITSIKAMMA, SOUTH AFRICA",5,2944.27065289885
84691099999,-13.744864,-76.220284,"PISCO INTERNATIONAL, PERU",11.88,2946.69430890271
68267099999,-26.5,29.9833333,"ERMELO, SOUTH AFRICA",1766,2955.50701730389
95816099999,-37.1833333,139.8,"ROBE AIRFIELD, AUSTRALIA",4,2959.36797189613
95606099999,-31.0166666,115.3166666,"LANCELIN, AUSTRALIA",5,2964.32138323117
76685099999,19.158144,-98.371447,"HERMANOS SERDAN INTERNATIONAL, MEXICO",2243.63,2964.32597379174
68265099999,-25.9833333,28.1333333,"GRAND CENTRAL, SOUTH AFRICA",1621,2966.25716066706
72293093107,32.86667,-117.13333,"SAN DIEGO MIRAMAR NAS, CA US",145.4,2969.68413773329
95748099999,-34.5666666,150.7833333,"WOLLONGONG AIRPORT, AUSTRALIA",8,2975.0178292442
95918099999,-37.6833333,148.4666666,"ORBOST, AUSTRALIA",63,2976.24678122718
8532099999,38.831053,-9.339553,"SINTRA, PORTUGAL",134.11,2978.49168765939
60135099999,34.051467,-6.751519,"SALE, MOROCCO",84.12,2981.09327648245
94777099999,-33.4,151.3333333,"GOSFORD NARARA RESEARCH STATION, AUSTRALIA",20,2986.77904649238
72392623136,34.21142,-119.08762,"CAMARILLO AIRPORT, CA US",21.6,2987.03812773944
72297599999,33.783,-118.05,"LOS ALAMITOS ARMY AIR FIELD, CA US",11,2988.09701495017
94663099999,-34.9833333,137.4,"WAROOKA, AUSTRALIA",54,2990.20177403216
67217099999,-13.273986,35.266262,"LICHINGA, MOZAMBIQUE",1373.12,2994.41189888885
